subject,file,lineno,LEC,DNC,NCT,experience-based,statistics-based,tuning machine
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,4,,2,1,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,13,,2,1,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,14,,2,1,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,15,,2,1,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,16,,2,1,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,20,,2,1,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,30,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,38,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,39,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,40,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,41,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,41,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,41,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,41,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,41,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,41,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,43,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,43,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,43,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,43,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,46,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,46,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,46,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,46,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,46,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,46,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,48,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,48,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,48,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,48,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,51,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,51,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,51,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,51,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,51,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,51,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,53,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,53,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,53,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,53,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,58,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,59,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,60,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,61,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,61,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,61,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,61,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,61,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,61,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,63,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,63,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,63,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,63,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,66,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,66,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,66,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,66,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,66,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,66,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,68,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,68,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,68,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,68,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,71,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,71,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,71,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,71,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,71,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,71,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,73,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,73,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,73,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,73,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,78,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,79,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,80,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,80,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,80,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,80,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,82,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,82,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,82,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,82,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,85,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,85,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,85,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,85,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,87,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,87,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,87,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,87,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,90,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,90,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,90,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,90,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,92,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,92,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,92,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,92,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,97,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,98,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,99,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,100,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,100,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,100,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,100,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,100,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,100,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,100,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,100,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,102,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,102,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,102,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,102,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,105,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,105,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,105,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,105,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,105,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,105,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,105,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,105,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,107,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,107,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,107,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,107,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,110,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,110,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,110,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,110,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,110,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,110,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,110,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,110,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,112,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,112,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,112,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,112,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,117,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,118,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,118,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,120,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,120,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,120,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,120,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,123,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,123,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,125,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,125,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,125,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,125,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,128,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,128,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,130,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,130,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,130,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,130,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,136,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,136,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,136,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,138,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,138,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,138,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,138,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,140,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,141,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,141,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,141,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,141,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,146,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,149,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,149,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,149,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,150,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,150,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,150,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,151,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,151,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,151,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,153,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,153,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,156,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,159,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,159,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,159,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,160,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,160,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,160,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,161,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,161,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,161,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,162,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,162,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/detector.py,162,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_specific_thresholds_across_projects.py,15,,2,1,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_specific_thresholds_across_projects.py,28,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_specific_thresholds_across_projects.py,30,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_specific_thresholds_across_projects.py,31,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_specific_thresholds_across_projects.py,31,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_specific_thresholds_across_projects.py,31,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_specific_thresholds_across_projects.py,36,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_specific_thresholds_across_projects.py,36,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,19,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,62,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,70,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,104,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,107,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,107,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,107,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,110,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,114,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,119,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,120,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,122,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,126,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,126,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,126,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,131,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,131,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,148,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,152,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,153,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,172,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,179,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,183,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,185,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,190,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/util.py,193,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,6,,2,1,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,23,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,27,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,28,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,29,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,29,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,33,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,34,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,34,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,34,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,36,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,37,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,38,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,38,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,38,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,40,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,41,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,42,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,42,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/compare_metric_distribution_across_projects.py,43,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,52,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,81,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,83,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,90,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,118,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,120,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,127,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,134,,2,1,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,137,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,138,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,144,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,219,,2,1,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,223,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,224,2,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,230,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,231,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,234,1,,,0,0,0
detection,/Users/ganimzawhar/Desktop/Pysmell/pysmell/detection/astChecker.py,235,1,,,0,0,0
